"DateTime","Temperature","Dew Point","Humidity"
"2018-08-28 16:51:00",91.04,70.11,50.36
"2018-08-28 17:51:00",89.96,69.19,50.51
"2018-08-28 18:51:00",91.04,68.14,47.06
"2018-08-28 19:51:00",89.96,69.19,50.51
"2018-08-28 20:51:00",89.06,71.15,55.58
"2018-08-28 21:51:00",87.98,71.13,57.5
"2018-08-28 22:51:00",86,72.01,63.12
"2018-08-28 23:51:00",84.92,72,65.33
"2018-08-29 00:51:00",84.02,73.08,69.73
"2018-08-29 01:51:00",82.94,73.06,72.19
"2018-08-29 02:51:00",82.94,73.06,72.19
"2018-08-29 03:51:00",82.04,73.06,74.32
"2018-08-29 04:51:00",82.04,73.06,74.32
"2018-08-29 05:51:00",80.96,73.06,76.97
"2018-08-29 06:51:00",80.96,73.06,76.97
"2018-08-29 07:51:00",82.04,73.06,74.32
"2018-08-29 08:51:00",82.94,73.96,74.41
"2018-08-29 09:51:00",84.92,73.08,67.75
"2018-08-29 10:51:00",87.98,73.11,61.47
"2018-08-29 11:51:00",91.04,71.19,52.24
"2018-08-29 12:51:00",89.96,72.07,55.7
"2018-08-29 13:51:00",89.96,71.17,54.03
"2018-08-29 14:51:00",91.04,72.07,53.85
"2018-08-29 15:51:00",91.04,71.19,52.24
"2018-08-29 16:51:00",91.04,70.11,50.36
"2018-08-29 17:51:00",89.96,68.11,48.67
"2018-08-29 18:51:00",89.96,69.19,50.51
"2018-08-29 19:51:00",89.96,68.11,48.67
"2018-08-29 20:51:00",89.06,69.17,51.95
"2018-08-29 21:51:00",87.08,69.15,55.3
"2018-08-29 22:51:00",87.08,70.05,57.03
"2018-08-29 23:51:00",86,71.11,61.22
"2018-08-30 00:51:00",84.92,73.08,67.75
"2018-08-30 01:51:00",84.02,73.08,69.73
"2018-08-30 02:51:00",82.94,73.06,72.19
"2018-08-30 03:51:00",82.94,73.06,72.19
"2018-08-30 04:51:00",80.96,73.06,76.97
"2018-08-30 05:51:00",80.96,73.06,76.97
"2018-08-30 06:51:00",80.06,73.04,79.26
"2018-08-30 07:51:00",78.98,69.08,71.8
"2018-08-30 08:51:00",80.96,70,69.4
"2018-08-30 09:51:00",82.04,69.1,64.99
"2018-08-30 10:51:00",84.02,68.05,58.76
"2018-08-30 11:51:00",86,68.07,55.15
"2018-08-30 12:51:00",87.98,68.09,51.8
"2018-08-30 13:51:00",87.98,67.01,49.91
"2018-08-30 14:51:00",84.02,69.12,60.97
"2018-08-30 15:51:00",86,69.13,57.23
"2018-08-30 16:51:00",86,68.07,55.15
"2018-08-30 17:51:00",84.92,66.07,53.32
"2018-08-30 18:51:00",84.02,66.07,54.88
"2018-08-30 19:51:00",82.94,64.08,53.04
"2018-08-30 20:51:00",82.94,62.11,49.48
"2018-08-30 21:51:00",82.04,62.1,50.94
"2018-08-30 22:51:00",80.96,64.96,58.35
"2018-08-30 23:51:00",78.98,64.94,62.24
"2018-08-31 00:51:00",78.08,64.04,62.13
"2018-08-31 01:51:00",77,62.06,60.06
"2018-08-31 02:51:00",75.92,62.04,62.25
"2018-08-31 03:51:00",75.02,64.02,68.75
"2018-08-31 04:51:00",75.02,64.92,70.95
"2018-08-31 05:51:00",75.02,64.92,70.95
"2018-08-31 06:51:00",75.02,66,73.66
"2018-08-31 07:51:00",73.94,64.92,73.55
"2018-08-31 08:51:00",73.04,64.92,75.81
"2018-08-31 09:51:00",73.94,64.92,73.55
"2018-08-31 10:51:00",73.94,64.02,71.28
"2018-08-31 11:51:00",73.94,64.92,73.55
"2018-08-31 12:51:00",75.02,64.92,70.95
"2018-08-31 13:51:00",73.04,66,78.7
"2018-08-31 14:51:00",73.04,66,78.7
"2018-08-31 15:51:00",73.04,66,78.7
"2018-08-31 16:51:00",71.06,66,84.14
"2018-08-31 17:51:00",69.08,66,90.01
"2018-08-31 18:51:00",69.08,64.92,86.69
"2018-08-31 19:51:00",69.08,64.92,86.69
"2018-08-31 20:51:00",71.06,62.02,73.27
"2018-08-31 21:51:00",71.96,60.94,68.41
"2018-08-31 22:51:00",71.96,62.02,71.07
"2018-08-31 23:51:00",71.96,62.02,71.07
"2018-09-01 00:51:00",71.06,62.02,73.27
"2018-09-01 01:51:00",71.06,62.02,73.27
"2018-09-01 02:51:00",71.06,60.94,70.53
"2018-09-01 03:51:00",71.06,60.94,70.53
"2018-09-01 04:51:00",69.98,60.94,73.16
"2018-09-01 05:51:00",69.98,62.02,76.01
"2018-09-01 06:51:00",69.98,62.02,76.01
"2018-09-01 07:51:00",69.98,60.94,73.16
"2018-09-01 08:51:00",69.98,60.94,73.16
"2018-09-01 09:51:00",71.06,62.02,73.27
"2018-09-01 10:51:00",73.04,60.96,65.97
"2018-09-01 11:51:00",73.94,60.06,62
"2018-09-01 12:51:00",75.02,60.96,61.74
"2018-09-01 13:51:00",78.08,60.98,55.79
"2018-09-01 14:51:00",77,62.96,61.99
"2018-09-01 15:51:00",78.08,62.06,57.96
"2018-09-01 16:51:00",75.02,64.02,68.75
"2018-09-01 17:51:00",73.94,62.94,68.63
"2018-09-01 18:51:00",73.04,62.04,68.53
"2018-09-01 19:51:00",71.96,62.02,71.07
"2018-09-01 20:51:00",71.96,60.04,66.26
"2018-09-01 21:51:00",71.06,60.94,70.53
"2018-09-01 22:51:00",69.98,62.94,78.45
"2018-09-01 23:51:00",69.98,62.94,78.45
"2018-09-02 00:51:00",69.08,62.94,80.9
"2018-09-02 01:51:00",69.08,64.02,84.02
"2018-09-02 02:51:00",69.08,64.02,84.02
"2018-09-02 03:51:00",69.08,64.02,84.02
"2018-09-02 04:51:00",68,64.02,87.18
"2018-09-02 05:51:00",69.08,64.02,84.02
"2018-09-02 06:51:00",69.98,64.92,84.07
"2018-09-02 07:51:00",69.98,64.92,84.07
"2018-09-02 08:51:00",71.96,64.92,78.61
"2018-09-02 09:51:00",73.94,66,76.36
"2018-09-02 10:51:00",78.08,64.94,64.11
"2018-09-02 11:51:00",78.08,66.02,66.56
